"participant","set","activity","x","y","timestamp"
"P20","A","PLAY",1685,199,4243
"P20","A","PLAY",1672,249,4271
"P20","A","PLAY",1674,218,4297
"P20","A","PLAY",1568,244,4324
"P20","A","PLAY",1164,269,4351
"P20","A","PLAY",1032,266,4378
"P20","A","PLAY",1023,258,4405
"P20","A","PLAY",1024,254,4431
"P20","A","PLAY",1019,281,4458
"P20","A","PLAY",1027,247,4484
"P20","A","PLAY",1020,277,4511
"P20","A","PLAY",1025,289,4538
"P20","A","PLAY",1020,259,4565
"P20","A","PLAY",944,284,4592
"P20","A","PLAY",911,306,4619
"P20","A","PLAY",944,288,4646
"P20","A","PLAY",934,301,4673
"P20","A","PLAY",938,326,4700
"P20","A","PLAY",941,317,4728
"P20","A","PLAY",934,299,4755
"P20","A","PLAY",939,315,4782
"P20","A","PLAY",948,322,4809
"P20","A","PLAY",933,308,4836
"P20","A","PLAY",925,307,4863
"P20","A","PLAY",946,329,4893
"P20","A","PLAY",935,434,4920
"P20","A","PLAY",935,411,4947
"P20","A","PLAY",930,429,4974
"P20","A","PLAY",907,391,5000
"P20","A","PLAY",910,423,5027
"P20","A","PLAY",911,388,5053
"P20","A","PLAY",926,401,5080
"P20","A","PLAY",921,384,5106
"P20","A","PLAY",930,405,5132
"P20","A","PLAY",928,388,5158
"P20","A","PLAY",918,430,5184
"P20","A","PLAY",915,411,5210
"P20","A","PLAY",920,397,5236
"P20","A","PLAY",924,420,5262
"P20","A","PLAY",898,363,5288
"P20","A","PLAY",933,386,5314
"P20","A","PLAY",929,401,5341
"P20","A","PLAY",907,389,5367
"P20","A","PLAY",912,365,5394
"P20","A","PLAY",835,299,5420
"P20","A","PLAY",745,269,5448
"P20","A","PLAY",736,245,5475
"P20","A","PLAY",749,267,5502
"P20","A","PLAY",743,284,5529
"P20","A","PLAY",744,279,5556
"P20","A","PLAY",754,300,5583
"P20","A","PLAY",750,311,5610
"P20","A","PLAY",752,272,5636
"P20","A","PLAY",754,314,5662
"P20","A","PLAY",752,252,5688
"P20","A","PLAY",830,242,5714
"P20","A","PLAY",845,213,5740
"P20","A","PLAY",836,226,5766
"P20","A","PLAY",851,255,5793
"P20","A","PLAY",839,217,5819
"P20","A","PLAY",841,214,5845
"P20","A","PLAY",840,205,5871
"P20","A","PLAY",828,217,5899
"P20","A","PLAY",836,221,5926
"P20","A","PLAY",824,222,5953
"P20","A","PLAY",820,210,5981
"P20","A","PLAY",837,196,6009
"P20","A","PLAY",830,223,6036
"P20","A","PLAY",865,213,6062
"P20","A","PLAY",985,199,6089
"P20","A","PLAY",989,264,6115
"P20","A","PLAY",967,240,6141
"P20","A","PLAY",981,213,6167
"P20","A","PLAY",978,255,6194
"P20","A","PLAY",994,193,6220
"P20","A","PLAY",897,283,6247
"P20","A","PLAY",890,341,6274
"P20","A","PLAY",867,307,6301
"P20","A","PLAY",879,331,6328
"P20","A","PLAY",865,313,6355
"P20","A","PLAY",871,305,6382
"P20","A","PLAY",877,324,6408
"P20","A","PLAY",843,295,6434
"P20","A","PLAY",876,335,6461
"P20","A","PLAY",870,321,6488
"P20","A","PLAY",869,296,6516
"P20","A","PLAY",871,305,6543
"P20","A","PLAY",871,303,6571
"P20","A","PLAY",880,322,6597
"P20","A","PLAY",712,313,6625
"P20","A","PLAY",668,329,6652
"P20","A","PLAY",631,277,6680
"P20","A","PLAY",659,333,6707
"P20","A","PLAY",668,314,6735
"P20","A","PLAY",659,303,6763
"P20","A","PLAY",668,335,6790
"P20","A","PLAY",672,293,6817
"P20","A","PLAY",665,334,6844
"P20","A","PLAY",670,297,6872
"P20","A","PLAY",663,302,6899
"P20","A","PLAY",671,317,6926
"P20","A","PLAY",661,329,6953
"P20","A","PLAY",839,300,6980
"P20","A","PLAY",869,279,7007
"P20","A","PLAY",867,285,7034
"P20","A","PLAY",875,257,7063
"P20","A","PLAY",856,274,7091
"P20","A","PLAY",860,291,7118
"P20","A","PLAY",879,302,7145
"P20","A","PLAY",886,292,7172
"P20","A","PLAY",870,312,7199
"P20","A","PLAY",871,289,7227
"P20","A","PLAY",878,290,7254
"P20","A","PLAY",870,319,7281
"P20","A","PLAY",873,332,7307
"P20","A","PLAY",882,289,7335
"P20","A","PLAY",876,339,7362
"P20","A","PLAY",879,305,7394
"P20","A","PLAY",876,281,7419
"P20","A","PLAY",876,288,7445
"P20","A","PLAY",876,289,7472
"P20","A","PLAY",941,281,7500
"P20","A","PLAY",932,248,7527
"P20","A","PLAY",943,292,7555
"P20","A","PLAY",941,295,7582
"P20","A","PLAY",930,278,7612
"P20","A","PLAY",937,321,7639
"P20","A","PLAY",921,281,7667
"P20","A","PLAY",1015,325,7694
"P20","A","PLAY",1008,279,7721
"P20","A","PLAY",991,282,7748
"P20","A","PLAY",996,297,7775
"P20","A","PLAY",1004,294,7802
"P20","A","PLAY",989,303,7829
"P20","A","PLAY",1000,279,7857
"P20","A","PLAY",990,254,7884
"P20","A","PLAY",853,337,7911
"P20","A","PLAY",851,338,7938
"P20","A","PLAY",848,317,7965
"P20","A","PLAY",854,308,7992
"P20","A","PLAY",857,342,8019
"P20","A","PLAY",863,297,8046
"P20","A","PLAY",864,314,8073
"P20","A","PLAY",858,321,8100
"P20","A","PLAY",870,325,8127
"P20","A","PLAY",867,337,8156
"P20","A","PLAY",879,382,8184
"P20","A","PLAY",870,383,8211
"P20","A","PLAY",869,364,8238
"P20","A","PLAY",865,365,8265
"P20","A","PLAY",873,381,8292
"P20","A","PLAY",866,369,8319
"P20","A","PLAY",870,372,8346
"P20","A","PLAY",881,381,8373
"P20","A","PLAY",858,378,8400
"P20","A","PLAY",737,412,8427
"P20","A","PLAY",704,417,8454
"P20","A","PLAY",697,408,8481
"P20","A","PLAY",732,435,8508
"P20","A","PLAY",693,400,8535
"P20","A","PLAY",683,401,8562
"P20","A","PLAY",672,389,8589
"P20","A","PLAY",706,404,8616
"P20","A","PLAY",677,390,8643
"P20","A","PLAY",706,437,8670
"P20","A","PLAY",669,537,8698
"P20","A","PLAY",699,556,8748
"P20","A","PLAY",689,542,8812
"P20","A","PLAY",657,552,8900
"P20","A","PLAY",628,528,8970
"P20","A","PLAY",649,570,9056
"P20","A","PLAY",646,571,9114
"P20","A","PLAY",681,580,9140
"P20","A","PLAY",690,586,9167
"P20","A","PLAY",675,555,9194
"P20","A","PLAY",660,581,9220
"P20","A","PLAY",684,596,9246
"P20","A","PLAY",677,592,9278
"P20","A","PLAY",661,557,9306
"P20","A","PLAY",688,578,9333
"P20","A","PLAY",680,585,9359
"P20","A","PLAY",632,599,9386
"P20","A","PLAY",653,582,9413
"P20","A","PLAY",649,571,9439
"P20","A","PLAY",893,457,9467
"P20","A","PLAY",904,453,9494
"P20","A","PLAY",889,452,9522
"P20","A","PLAY",892,463,9548
"P20","A","PLAY",883,435,9575
"P20","A","PLAY",894,465,9602
"P20","A","PLAY",908,422,9629
"P20","A","PLAY",901,407,9656
"P20","A","PLAY",919,416,9682
"P20","A","PLAY",906,406,9709
"P20","A","PLAY",908,379,9736
"P20","A","PLAY",913,424,9763
"P20","A","PLAY",914,421,9789
"P20","A","PLAY",891,409,9818
"P20","A","PLAY",910,453,9845
"P20","A","PLAY",928,450,9872
"P20","A","PLAY",865,294,9899
"P20","A","PLAY",855,330,9926
"P20","A","PLAY",871,323,9953
"P20","A","PLAY",874,351,9979
"P20","A","PLAY",861,308,10006
"P20","A","PLAY",859,344,10033
"P20","A","PLAY",857,317,10060
"P20","A","PLAY",855,332,10086
"P20","A","PLAY",860,294,10113
"P20","A","PLAY",890,339,10140
"P20","A","PLAY",896,313,10166
"P20","A","PLAY",903,323,10193
"P20","A","PLAY",877,280,10220
"P20","A","PLAY",884,316,10247
"P20","A","PLAY",889,283,10276
"P20","A","PLAY",890,332,10303
"P20","A","PLAY",895,312,10330
"P20","A","PLAY",907,308,10358
"P20","A","PLAY",907,321,10386
"P20","A","PLAY",886,302,10413
"P20","A","PLAY",909,305,10439
"P20","A","PLAY",893,333,10466
"P20","A","PLAY",888,291,10493
"P20","A","PLAY",887,340,10520
"P20","A","PLAY",892,308,10547
"P20","A","PLAY",884,304,10574
"P20","A","PLAY",1100,301,10601
"P20","A","PLAY",1229,319,10627
"P20","A","PLAY",1240,318,10654
"P20","A","PLAY",1228,312,10681
"P20","A","PLAY",1242,355,10708
"P20","A","PLAY",1248,369,10733
"P20","A","PLAY",1238,335,10759
"P20","A","PLAY",1241,345,10786
"P20","A","PLAY",1242,310,10813
"P20","A","PLAY",1219,226,10840
"P20","A","PLAY",1197,235,10867
"P20","A","PLAY",1210,235,10893
"P20","A","PLAY",1218,247,10922
"P20","A","PLAY",1284,323,10949
"P20","A","PLAY",894,208,11027
"P20","A","PLAY",830,75,11052
"P20","A","PLAY",870,278,11263
"P20","A","PLAY",859,246,11333
"P20","A","PLAY",865,305,11359
"P20","A","PLAY",853,284,11387
"P20","A","PLAY",853,250,11413
"P20","A","PLAY",860,290,11440
"P20","A","PLAY",860,287,11469
"P20","A","PLAY",858,236,11497
"P20","A","PLAY",866,286,11524
"P20","A","PLAY",859,276,11551
"P20","A","PLAY",791,311,11578
"P20","A","PLAY",593,307,11605
"P20","A","PLAY",596,297,11632
"P20","A","PLAY",581,318,11659
"P20","A","PLAY",593,314,11686
"P20","A","PLAY",577,296,11713
"P20","A","PLAY",585,309,11740
"P20","A","PLAY",594,302,11767
"P20","A","PLAY",573,307,11794
"P20","A","PLAY",638,312,11822
"P20","A","PLAY",871,300,11850
"P20","A","PLAY",867,284,11878
"P20","A","PLAY",883,291,11905
"P20","A","PLAY",874,290,11932
"P20","A","PLAY",889,336,11959
"P20","A","PLAY",858,281,11986
"P20","A","PLAY",871,284,12015
"P20","A","PLAY",962,140,12043
"P20","A","PLAY",972,-24,12070
"P20","A","PLAY",1008,-37,12097
"P20","A","PLAY",989,-12,12125
"P20","A","PLAY",997,-35,12153
"P20","A","PLAY",985,-42,12181
"P20","A","PLAY",996,-9,12208
"P20","A","PLAY",990,-35,12236
"P20","A","PLAY",985,-34,12263
"P20","A","PLAY",989,-23,12290
"P20","A","PLAY",979,-103,12431
"P20","A","PLAY",969,-79,12497
"P20","A","PLAY",971,-83,12523
"P20","A","PLAY",969,-85,12550
"P20","A","PLAY",977,-74,12579
"P20","A","PLAY",925,-52,12607
"P20","A","PLAY",801,225,12634
"P20","A","PLAY",811,208,12662
"P20","A","PLAY",808,194,12689
"P20","A","PLAY",795,202,12717
"P20","A","PLAY",803,232,12745
"P20","A","PLAY",801,197,12773
"P20","A","PLAY",814,217,12801
"P20","A","PLAY",819,256,12829
"P20","A","PLAY",822,196,12856
"P20","A","PLAY",823,229,12884
"P20","A","PLAY",822,271,12912
"P20","A","PLAY",923,414,12940
"P20","A","PLAY",901,390,12967
"P20","A","PLAY",924,441,12995
"P20","A","PLAY",910,425,13022
"P20","A","PLAY",930,395,13049
"P20","A","PLAY",912,419,13077
"P20","A","PLAY",948,475,13104
"P20","A","PLAY",942,520,13133
"P20","A","PLAY",946,478,13159
"P20","A","PLAY",932,502,13187
"P20","A","PLAY",947,485,13218
"P20","A","PLAY",951,485,13244
"P20","A","PLAY",945,496,13271
"P20","A","PLAY",949,512,13297
"P20","A","PLAY",944,480,13324
"P20","A","PLAY",956,487,13351
"P20","A","PLAY",955,509,13377
"P20","A","PLAY",959,522,13405
"P20","A","PLAY",927,466,13432
"P20","A","PLAY",785,383,13460
"P20","A","PLAY",780,410,13487
"P20","A","PLAY",786,414,13514
"P20","A","PLAY",787,408,13542
"P20","A","PLAY",798,443,13569
"P20","A","PLAY",766,378,13597
"P20","A","PLAY",787,413,13624
"P20","A","PLAY",801,284,13651
"P20","A","PLAY",815,245,13680
"P20","A","PLAY",807,265,13707
"P20","A","PLAY",822,269,13734
"P20","A","PLAY",815,239,13761
"P20","A","PLAY",827,297,13788
"P20","A","PLAY",810,286,13815
"P20","A","PLAY",809,295,13842
"P20","A","PLAY",818,274,13869
"P20","A","PLAY",816,297,13896
"P20","A","PLAY",820,299,13923
"P20","A","PLAY",819,274,13949
"P20","A","PLAY",832,315,13976
"P20","A","PLAY",835,330,14003
"P20","A","PLAY",816,337,14029
"P20","A","PLAY",824,313,14056
"P20","A","PLAY",835,369,14082
"P20","A","PLAY",833,380,14109
"P20","A","PLAY",802,371,14135
"P20","A","PLAY",819,396,14162
"P20","A","PLAY",796,388,14187
"P20","A","PLAY",814,395,14214
"P20","A","PLAY",841,390,14242
"P20","A","PLAY",822,447,14269
"P20","A","PLAY",845,458,14296
"P20","A","PLAY",827,427,14322
"P20","A","PLAY",828,409,14349
"P20","A","PLAY",850,469,14375
"P20","A","PLAY",839,438,14401
"P20","A","PLAY",868,495,14428
"P20","A","PLAY",884,468,14454
"P20","A","PLAY",859,476,14481
"P20","A","PLAY",868,507,14508
"P20","A","PLAY",872,491,14535
"P20","A","PLAY",873,498,14561
"P20","A","PLAY",869,503,14588
"P20","A","PLAY",882,545,14615
"P20","A","PLAY",894,504,14641
"P20","A","PLAY",906,484,14668
"P20","A","PLAY",927,547,14694
"P20","A","PLAY",919,493,14721
"P20","A","PLAY",906,548,14749
"P20","A","PLAY",937,494,14777
"P20","A","PLAY",897,492,14804
"P20","A","PLAY",942,522,14830
"P20","A","PLAY",931,495,14857
"P20","A","PLAY",924,475,14883
"P20","A","PLAY",939,519,14910
"P20","A","PLAY",902,534,14936
"P20","A","PLAY",892,522,14963
"P20","A","PLAY",899,531,14989
"P20","A","PLAY",910,559,15016
"P20","A","PLAY",916,544,15043
"P20","A","PLAY",915,553,15069
"P20","A","PLAY",900,530,15096
"P20","A","PLAY",914,548,15122
"P20","A","PLAY",943,538,15149
"P20","A","PLAY",933,554,15176
"P20","A","PLAY",941,590,15203
"P20","A","PLAY",954,569,15229
"P20","A","PLAY",964,552,15257
"P20","A","PLAY",934,508,15283
"P20","A","PLAY",944,549,15310
"P20","A","PLAY",965,532,15338
"P20","A","PLAY",970,544,15366
"P20","A","PLAY",875,575,15392
"P20","A","PLAY",833,521,15419
"P20","A","PLAY",859,545,15445
"P20","A","PLAY",861,627,15476
"P20","A","PLAY",838,554,15502
"P20","A","PLAY",861,537,15528
"P20","A","PLAY",873,589,15555
"P20","A","PLAY",861,532,15581
"P20","A","PLAY",879,597,15608
"P20","A","PLAY",902,588,15636
"P20","A","PLAY",871,574,15663
"P20","A","PLAY",883,592,15690
"P20","A","PLAY",889,586,15717
"P20","A","PLAY",874,543,15743
"P20","A","PLAY",876,583,15770
"P20","A","PLAY",900,540,15796
"P20","A","PLAY",923,550,15823
"P20","A","PLAY",941,536,15850
"P20","A","PLAY",920,540,15879
"P20","A","PLAY",923,577,15906
"P20","A","PLAY",928,532,15933
"P20","A","PLAY",940,514,15960
"P20","A","PLAY",943,549,15986
"P20","A","PLAY",931,541,16014
"P20","A","PLAY",909,528,16040
"P20","A","PLAY",922,564,16067
"P20","A","PLAY",933,524,16097
"P20","A","PLAY",929,510,16124
"P20","A","PLAY",927,540,16151
"P20","A","PLAY",945,542,16177
"P20","A","PLAY",941,528,16204
"P20","A","PLAY",947,560,16231
"P20","A","PLAY",936,572,16258
"P20","A","PLAY",917,532,16284
"P20","A","PLAY",922,540,16311
"P20","A","PLAY",933,534,16337
"P20","A","PLAY",942,576,16365
"P20","A","PLAY",941,530,16391
"P20","A","PLAY",923,529,16420
"P20","A","PLAY",937,514,16447
"P20","A","PLAY",944,571,16474
"P20","A","PLAY",865,538,16501
"P20","A","PLAY",595,543,16527
"P20","A","PLAY",590,554,16554
"P20","A","PLAY",541,548,16581
"P20","A","PLAY",566,527,16608
"P20","A","PLAY",586,551,16635
"P20","A","PLAY",533,559,16662
"P20","A","PLAY",597,537,16689
"P20","A","PLAY",624,432,16716
"P20","A","PLAY",600,436,16743
"P20","A","PLAY",616,488,16769
"P20","A","PLAY",625,532,16793
"P20","A","PLAY",774,605,16818
"P20","A","PLAY",826,671,16844
"P20","A","PLAY",829,752,16870
"P20","A","PLAY",877,682,16896
"P20","A","PLAY",826,750,16922
"P20","A","PLAY",850,768,16950
"P20","A","PLAY",877,743,16977
"P20","A","PLAY",903,702,17004
"P20","A","PLAY",856,762,17030
"P20","A","PLAY",885,713,17056
"P20","A","PLAY",881,684,17083
"P20","A","PLAY",875,743,17109
"P20","A","PLAY",899,722,17136
"P20","A","PLAY",842,582,17162
"P20","A","PLAY",829,499,17189
"P20","A","PLAY",836,502,17216
"P20","A","PLAY",849,525,17243
"P20","A","PLAY",849,528,17270
"P20","A","PLAY",843,536,17297
"P20","A","PLAY",865,508,17324
"P20","A","PLAY",845,490,17350
"P20","A","PLAY",852,453,17377
"P20","A","PLAY",850,505,17404
"P20","A","PLAY",853,440,17431
"P20","A","PLAY",854,422,17457
"P20","A","PLAY",872,398,17486
"P20","A","PLAY",852,412,17513
"P20","A","PLAY",864,416,17540
"P20","A","PLAY",870,393,17567
"P20","A","PLAY",854,352,17594
"P20","A","PLAY",836,379,17622
"P20","A","PLAY",868,397,17649
"P20","A","PLAY",876,373,17680
"P20","A","PLAY",847,348,17707
"P20","A","PLAY",870,348,17734
"P20","A","PLAY",867,381,17761
"P20","A","PLAY",845,358,17787
"P20","A","PLAY",866,378,17814
"P20","A","PLAY",886,348,17841
"P20","A","PLAY",895,358,17867
"P20","A","PLAY",882,385,17895
"P20","A","PLAY",897,340,17921
"P20","A","PLAY",894,380,17948
"P20","A","PLAY",885,381,17975
"P20","A","PLAY",899,367,18002
"P20","A","PLAY",904,329,18030
"P20","A","PLAY",940,358,18057
"P20","A","PLAY",923,350,18083
"P20","A","PLAY",911,379,18109
"P20","A","PLAY",907,345,18135
"P20","A","PLAY",924,376,18161
"P20","A","PLAY",928,391,18188
"P20","A","PLAY",943,360,18215
"P20","A","PLAY",923,426,18242
"P20","A","PLAY",929,381,18269
"P20","A","PLAY",937,390,18296
"P20","A","PLAY",956,425,18323
"P20","A","PLAY",945,408,18350
"P20","A","PLAY",953,415,18377
"P20","A","PLAY",955,446,18403
"P20","A","PLAY",949,463,18430
"P20","A","PLAY",954,436,18457
"P20","A","PLAY",943,492,18484
"P20","A","PLAY",952,464,18510
"P20","A","PLAY",793,363,18537
"P20","A","PLAY",796,346,18563
"P20","A","PLAY",793,367,18593
"P20","A","PLAY",788,334,18620
"P20","A","PLAY",790,384,18646
"P20","A","PLAY",793,376,18673
"P20","A","PLAY",801,398,18700
"P20","A","PLAY",814,374,18726
"P20","A","PLAY",808,385,18752
"P20","A","PLAY",826,430,18779
"P20","A","PLAY",820,426,18806
"P20","A","PLAY",812,387,18832
"P20","A","PLAY",814,396,18858
"P20","A","PLAY",823,424,18885
"P20","A","PLAY",835,376,18911
"P20","A","PLAY",810,446,18937
"P20","A","PLAY",824,415,18963
"P20","A","PLAY",841,417,18989
"P20","A","PLAY",834,445,19016
"P20","A","PLAY",863,453,19042
"P20","A","PLAY",857,440,19068
"P20","A","PLAY",839,470,19095
"P20","A","PLAY",850,452,19121
"P20","A","PLAY",865,456,19149
"P20","A","PLAY",884,475,19177
"P20","A","PLAY",872,433,19203
"P20","A","PLAY",885,473,19229
"P20","A","PLAY",892,505,19256
"P20","A","PLAY",906,473,19282
"P20","A","PLAY",908,489,19309
"P20","A","PLAY",892,467,19335
"P20","A","PLAY",900,494,19362
"P20","A","PLAY",748,488,19388
"P20","A","PLAY",738,534,19415
"P20","A","PLAY",769,533,19442
"P20","A","PLAY",776,526,19468
"P20","A","PLAY",756,545,19495
"P20","A","PLAY",765,551,19521
"P20","A","PLAY",756,517,19547
"P20","A","PLAY",810,515,19574
"P20","A","PLAY",780,540,19600
"P20","A","PLAY",795,531,19627
"P20","A","PLAY",810,542,19653
"P20","A","PLAY",820,540,19680
"P20","A","PLAY",822,555,19708
"P20","A","PLAY",831,568,19735
"P20","A","PLAY",826,553,19766
"P20","A","PLAY",842,554,19793
"P20","A","PLAY",855,587,19819
"P20","A","PLAY",875,544,19846
"P20","A","PLAY",857,557,19872
"P20","A","PLAY",887,540,19899
"P20","A","PLAY",863,546,19925
"P20","A","PLAY",911,607,19952
"P20","A","PLAY",884,553,19978
"P20","A","PLAY",855,571,20005
"P20","A","PLAY",857,564,20031
"P20","A","PLAY",870,611,20058
"P20","A","PLAY",890,594,20084
"P20","A","PLAY",905,589,20111
"P20","A","PLAY",887,607,20137
"P20","A","PLAY",899,562,20164
"P20","A","PLAY",892,640,20190
"P20","A","PLAY",890,596,20217
"P20","A","PLAY",915,558,20245
"P20","A","PLAY",913,596,20272
"P20","A","PLAY",957,587,20299
"P20","A","PLAY",918,585,20326
"P20","A","PLAY",915,581,20353
"P20","A","PLAY",932,553,20379
"P20","A","PLAY",931,625,20406
"P20","A","PLAY",960,585,20433
"P20","A","PLAY",974,609,20459
"P20","A","PLAY",961,545,20486
"P20","A","PLAY",975,601,20513
"P20","A","PLAY",956,528,20540
"P20","A","PLAY",925,566,20566
"P20","A","PLAY",928,590,20593
"P20","A","PLAY",917,594,20620
"P20","A","PLAY",915,630,20646
"P20","A","PLAY",907,626,20673
"P20","A","PLAY",927,607,20700
"P20","A","PLAY",939,610,20727
"P20","A","PLAY",931,543,20754
"P20","A","PLAY",900,644,20782
"P20","A","PLAY",965,546,20809
"P20","A","PLAY",948,561,20836
"P20","A","PLAY",938,573,20868
"P20","A","PLAY",925,632,20896
"P20","A","PLAY",969,529,20922
"P20","A","PLAY",950,567,20949
"P20","A","PLAY",951,536,20976
"P20","A","PLAY",983,558,21002
"P20","A","PLAY",971,604,21028
"P20","A","PLAY",989,542,21055
"P20","A","PLAY",964,616,21082
"P20","A","PLAY",961,582,21109
"P20","A","PLAY",965,599,21135
"P20","A","PLAY",969,593,21161
"P20","A","PLAY",977,573,21189
"P20","A","PLAY",985,528,21216
"P20","A","PLAY",976,595,21243
"P20","A","PLAY",972,565,21269
"P20","A","PLAY",911,683,21296
"P20","A","PLAY",982,493,21323
"P20","A","PLAY",978,604,21351
"P20","A","PLAY",954,629,21379
"P20","A","PLAY",933,693,21406
"P20","A","PLAY",934,601,21433
"P20","A","PLAY",946,580,21459
"P20","A","PLAY",963,597,21487
"P20","A","PLAY",958,672,21514
"P20","A","PLAY",984,570,21541
"P20","A","PLAY",949,588,21568
"P20","A","PLAY",961,623,21595
"P20","A","PLAY",955,592,21622
"P20","A","PLAY",964,618,21648
"P20","A","PLAY",932,640,21675
"P20","A","PLAY",945,559,21702
"P20","A","PLAY",955,623,21729
"P20","A","PLAY",1113,641,21755
