"participant","set","activity","x","y","timestamp"
"P15","B","PLAY",204,453,11433
"P15","B","PLAY",209,465,11466
"P15","B","PLAY",214,464,11498
"P15","B","PLAY",384,487,11531
"P15","B","PLAY",384,485,11563
"P15","B","PLAY",387,486,11595
"P15","B","PLAY",392,485,11628
"P15","B","PLAY",389,481,11661
"P15","B","PLAY",388,477,11698
"P15","B","PLAY",386,475,11732
"P15","B","PLAY",384,469,11765
"P15","B","PLAY",399,468,11797
"P15","B","PLAY",390,471,11830
"P15","B","PLAY",397,477,11864
"P15","B","PLAY",386,471,11897
"P15","B","PLAY",404,470,11930
"P15","B","PLAY",393,471,11962
"P15","B","PLAY",395,468,11995
"P15","B","PLAY",405,473,12028
"P15","B","PLAY",403,471,12061
"P15","B","PLAY",403,474,12093
"P15","B","PLAY",401,463,12126
"P15","B","PLAY",395,461,12160
"P15","B","PLAY",398,466,12192
"P15","B","PLAY",403,463,12224
"P15","B","PLAY",398,476,12260
"P15","B","PLAY",445,463,12293
"P15","B","PLAY",456,469,12326
"P15","B","PLAY",466,474,12358
"P15","B","PLAY",456,461,12390
"P15","B","PLAY",460,467,12423
"P15","B","PLAY",460,474,12455
"P15","B","PLAY",470,476,12488
"P15","B","PLAY",463,462,12521
"P15","B","PLAY",457,469,12554
"P15","B","PLAY",467,473,12587
"P15","B","PLAY",467,469,12620
"P15","B","PLAY",469,473,12652
"P15","B","PLAY",459,468,12685
"P15","B","PLAY",463,470,12717
"P15","B","PLAY",459,466,12750
"P15","B","PLAY",466,468,12782
"P15","B","PLAY",475,472,12819
"P15","B","PLAY",465,480,12852
"P15","B","PLAY",465,472,12885
"P15","B","PLAY",470,466,12918
"P15","B","PLAY",468,469,12951
"P15","B","PLAY",465,480,12984
"P15","B","PLAY",465,475,13017
"P15","B","PLAY",462,473,13049
"P15","B","PLAY",455,471,13082
"P15","B","PLAY",462,460,13114
"P15","B","PLAY",470,466,13147
"P15","B","PLAY",466,473,13180
"P15","B","PLAY",461,469,13213
"P15","B","PLAY",462,465,13245
"P15","B","PLAY",452,458,13278
"P15","B","PLAY",456,454,13310
"P15","B","PLAY",466,474,13343
"P15","B","PLAY",462,467,13379
"P15","B","PLAY",460,457,13412
"P15","B","PLAY",461,460,13446
"P15","B","PLAY",470,463,13478
"P15","B","PLAY",520,438,13511
"P15","B","PLAY",561,408,13543
"P15","B","PLAY",562,405,13576
"P15","B","PLAY",565,401,13609
"P15","B","PLAY",565,405,13642
"P15","B","PLAY",560,402,13675
"P15","B","PLAY",563,409,13706
"P15","B","PLAY",555,405,13738
"P15","B","PLAY",564,403,13770
"P15","B","PLAY",560,399,13802
"P15","B","PLAY",565,407,13834
"P15","B","PLAY",554,399,13866
"P15","B","PLAY",558,390,13898
"P15","B","PLAY",562,397,13932
"P15","B","PLAY",575,390,13965
"P15","B","PLAY",564,398,13996
"P15","B","PLAY",521,404,14027
"P15","B","PLAY",540,398,14058
"P15","B","PLAY",543,396,14089
"P15","B","PLAY",543,385,14119
"P15","B","PLAY",536,389,14151
"P15","B","PLAY",544,386,14182
"P15","B","PLAY",539,388,14213
"P15","B","PLAY",541,400,14245
"P15","B","PLAY",536,388,14277
"P15","B","PLAY",543,399,14309
"P15","B","PLAY",539,402,14341
"P15","B","PLAY",545,397,14372
"P15","B","PLAY",535,393,14403
"P15","B","PLAY",542,393,14434
"P15","B","PLAY",541,398,14466
"P15","B","PLAY",543,383,14499
"P15","B","PLAY",535,384,14530
"P15","B","PLAY",539,403,14560
"P15","B","PLAY",543,389,14590
"P15","B","PLAY",534,393,14620
"P15","B","PLAY",544,384,14651
"P15","B","PLAY",540,392,14681
"P15","B","PLAY",538,395,14711
"P15","B","PLAY",539,389,14741
"P15","B","PLAY",541,395,14772
"P15","B","PLAY",552,388,14802
"P15","B","PLAY",535,389,14832
"P15","B","PLAY",538,397,14862
"P15","B","PLAY",540,395,14892
"P15","B","PLAY",538,387,14923
"P15","B","PLAY",544,381,14953
"P15","B","PLAY",535,381,14983
"P15","B","PLAY",542,397,15014
"P15","B","PLAY",540,396,15047
"P15","B","PLAY",537,380,15078
"P15","B","PLAY",544,387,15108
"P15","B","PLAY",540,400,15138
"P15","B","PLAY",537,383,15169
"P15","B","PLAY",533,389,15199
"P15","B","PLAY",539,389,15229
"P15","B","PLAY",541,392,15259
"P15","B","PLAY",539,384,15289
"P15","B","PLAY",535,393,15320
"P15","B","PLAY",536,388,15350
"P15","B","PLAY",550,385,15380
"P15","B","PLAY",538,394,15411
"P15","B","PLAY",540,383,15441
"P15","B","PLAY",545,386,15471
"P15","B","PLAY",534,385,15501
"P15","B","PLAY",540,389,15531
"P15","B","PLAY",540,393,15563
"P15","B","PLAY",544,379,15596
"P15","B","PLAY",535,388,15626
"P15","B","PLAY",541,400,15656
"P15","B","PLAY",544,385,15687
"P15","B","PLAY",530,397,15717
"P15","B","PLAY",550,396,15747
"P15","B","PLAY",542,388,15778
"P15","B","PLAY",553,400,15808
"P15","B","PLAY",539,392,15838
"P15","B","PLAY",543,390,15869
"P15","B","PLAY",545,382,15899
"P15","B","PLAY",549,382,15929
"P15","B","PLAY",539,390,15959
"P15","B","PLAY",551,383,16001
"P15","B","PLAY",542,389,16056
"P15","B","PLAY",546,389,16173
"P15","B","PLAY",552,386,16278
"P15","B","PLAY",553,382,16361
"P15","B","PLAY",544,394,16406
"P15","B","PLAY",533,380,16437
"P15","B","PLAY",540,389,16468
"P15","B","PLAY",586,374,16499
"P15","B","PLAY",579,387,16529
"P15","B","PLAY",579,384,16562
"P15","B","PLAY",591,375,16595
"P15","B","PLAY",582,363,16627
"P15","B","PLAY",579,369,16658
"P15","B","PLAY",586,392,16689
"P15","B","PLAY",579,377,16720
"P15","B","PLAY",572,369,16751
"P15","B","PLAY",576,377,16785
"P15","B","PLAY",578,376,16817
"P15","B","PLAY",570,457,16847
"P15","B","PLAY",570,433,16879
"P15","B","PLAY",571,441,16909
"P15","B","PLAY",567,435,16940
"P15","B","PLAY",575,427,16970
"P15","B","PLAY",579,433,17001
"P15","B","PLAY",572,431,17031
"P15","B","PLAY",560,429,17062
"P15","B","PLAY",570,426,17092
"P15","B","PLAY",569,434,17122
"P15","B","PLAY",579,425,17153
"P15","B","PLAY",572,431,17184
"P15","B","PLAY",573,426,17214
"P15","B","PLAY",555,419,17244
"P15","B","PLAY",568,424,17274
"P15","B","PLAY",571,434,17305
"P15","B","PLAY",532,409,17338
"P15","B","PLAY",523,431,17369
"P15","B","PLAY",524,428,17400
"P15","B","PLAY",534,440,17431
"P15","B","PLAY",519,424,17462
"P15","B","PLAY",529,423,17492
"P15","B","PLAY",530,407,17523
"P15","B","PLAY",529,426,17553
"P15","B","PLAY",519,423,17583
"P15","B","PLAY",530,432,17613
"P15","B","PLAY",513,425,17644
"P15","B","PLAY",533,431,17674
"P15","B","PLAY",532,426,17704
"P15","B","PLAY",535,414,17734
"P15","B","PLAY",524,406,17764
"P15","B","PLAY",531,421,17794
"P15","B","PLAY",532,419,17825
"P15","B","PLAY",531,427,17855
"P15","B","PLAY",523,417,17888
"P15","B","PLAY",538,410,17919
"P15","B","PLAY",544,404,17949
"P15","B","PLAY",547,411,17980
"P15","B","PLAY",548,411,18010
"P15","B","PLAY",547,400,18041
"P15","B","PLAY",543,402,18071
"P15","B","PLAY",541,406,18101
"P15","B","PLAY",537,403,18132
"P15","B","PLAY",538,406,18162
"P15","B","PLAY",538,405,18193
"P15","B","PLAY",540,399,18224
"P15","B","PLAY",552,393,18254
"P15","B","PLAY",549,402,18285
"P15","B","PLAY",557,401,18315
"P15","B","PLAY",548,395,18346
"P15","B","PLAY",547,392,18376
"P15","B","PLAY",549,390,18407
"P15","B","PLAY",560,403,18440
"P15","B","PLAY",556,403,18472
"P15","B","PLAY",554,383,18502
"P15","B","PLAY",555,397,18532
"P15","B","PLAY",557,392,18563
"P15","B","PLAY",597,660,18593
"P15","B","PLAY",842,716,18682
"P15","B","PLAY",559,382,18708
"P15","B","PLAY",554,373,18770
"P15","B","PLAY",566,383,18796
"P15","B","PLAY",563,388,18827
"P15","B","PLAY",563,374,18858
"P15","B","PLAY",562,383,18888
"P15","B","PLAY",555,389,18918
"P15","B","PLAY",566,375,18948
"P15","B","PLAY",540,452,18979
"P15","B","PLAY",536,430,19012
"P15","B","PLAY",544,432,19044
"P15","B","PLAY",537,439,19074
"P15","B","PLAY",550,430,19104
"P15","B","PLAY",536,437,19135
"P15","B","PLAY",536,425,19166
"P15","B","PLAY",544,430,19196
"P15","B","PLAY",539,437,19227
"P15","B","PLAY",549,430,19257
"P15","B","PLAY",540,432,19288
"P15","B","PLAY",542,431,19318
"P15","B","PLAY",535,434,19349
"P15","B","PLAY",540,433,19380
"P15","B","PLAY",543,437,19410
"P15","B","PLAY",537,438,19441
"P15","B","PLAY",541,426,19471
"P15","B","PLAY",542,432,19501
"P15","B","PLAY",532,437,19531
"P15","B","PLAY",538,438,19565
"P15","B","PLAY",549,430,19596
"P15","B","PLAY",537,432,19626
"P15","B","PLAY",541,410,19657
"P15","B","PLAY",541,420,19688
"P15","B","PLAY",543,420,19718
"P15","B","PLAY",548,422,19748
"P15","B","PLAY",545,429,19779
"P15","B","PLAY",525,417,19809
"P15","B","PLAY",528,420,19840
"P15","B","PLAY",536,423,19871
"P15","B","PLAY",549,421,19901
"P15","B","PLAY",544,436,19931
"P15","B","PLAY",547,430,19962
"P15","B","PLAY",543,419,19992
"P15","B","PLAY",538,440,20022
"P15","B","PLAY",539,430,20052
"P15","B","PLAY",544,436,20083
"P15","B","PLAY",540,420,20116
"P15","B","PLAY",530,409,20147
"P15","B","PLAY",534,420,20178
"P15","B","PLAY",532,419,20207
"P15","B","PLAY",542,430,20238
"P15","B","PLAY",527,400,20268
"P15","B","PLAY",533,410,20298
"P15","B","PLAY",535,408,20328
"P15","B","PLAY",527,408,20359
"P15","B","PLAY",540,397,20389
"P15","B","PLAY",544,392,20419
"P15","B","PLAY",546,402,20449
"P15","B","PLAY",546,400,20480
"P15","B","PLAY",540,388,20510
"P15","B","PLAY",546,402,20540
"P15","B","PLAY",544,399,20570
"P15","B","PLAY",550,394,20600
"P15","B","PLAY",551,397,20630
"P15","B","PLAY",555,387,20664
"P15","B","PLAY",545,396,20695
"P15","B","PLAY",552,399,20727
"P15","B","PLAY",681,414,20757
"P15","B","PLAY",681,413,20787
"P15","B","PLAY",670,406,20818
"P15","B","PLAY",678,399,20848
"P15","B","PLAY",679,402,20878
"P15","B","PLAY",680,390,20908
"P15","B","PLAY",679,398,20939
"P15","B","PLAY",680,403,20969
"P15","B","PLAY",684,414,20999
"P15","B","PLAY",687,406,21029
"P15","B","PLAY",683,404,21059
"P15","B","PLAY",681,395,21089
"P15","B","PLAY",680,390,21119
"P15","B","PLAY",682,401,21149
"P15","B","PLAY",689,408,21180
"P15","B","PLAY",689,403,21213
"P15","B","PLAY",689,405,21244
"P15","B","PLAY",690,405,21274
"P15","B","PLAY",688,402,21304
"P15","B","PLAY",691,409,21334
"P15","B","PLAY",692,405,21365
"P15","B","PLAY",693,410,21394
"P15","B","PLAY",699,398,21424
"P15","B","PLAY",691,415,21455
"P15","B","PLAY",691,397,21485
"P15","B","PLAY",689,403,21516
"P15","B","PLAY",687,408,21547
"P15","B","PLAY",696,395,21578
"P15","B","PLAY",684,416,21609
"P15","B","PLAY",684,402,21640
"P15","B","PLAY",681,407,21672
"P15","B","PLAY",693,405,21703
"P15","B","PLAY",688,394,21735
"P15","B","PLAY",687,403,21768
"P15","B","PLAY",687,391,21800
"P15","B","PLAY",698,400,21832
"P15","B","PLAY",684,407,21864
"P15","B","PLAY",691,384,21895
"P15","B","PLAY",686,388,21927
"P15","B","PLAY",680,403,21958
"P15","B","PLAY",689,403,21991
"P15","B","PLAY",687,393,22024
"P15","B","PLAY",689,403,22056
"P15","B","PLAY",690,408,22089
"P15","B","PLAY",688,388,22121
"P15","B","PLAY",694,399,22154
"P15","B","PLAY",684,390,22185
"P15","B","PLAY",692,397,22217
"P15","B","PLAY",704,412,22248
"P15","B","PLAY",699,414,22279
"P15","B","PLAY",708,400,22313
"P15","B","PLAY",705,403,22346
"P15","B","PLAY",710,404,22378
"P15","B","PLAY",710,391,22410
"P15","B","PLAY",709,405,22442
"P15","B","PLAY",710,396,22473
"P15","B","PLAY",705,403,22505
"P15","B","PLAY",707,399,22536
"P15","B","PLAY",707,398,22568
"P15","B","PLAY",711,417,22600
"P15","B","PLAY",719,401,22631
"P15","B","PLAY",725,411,22663
"P15","B","PLAY",725,397,22694
"P15","B","PLAY",733,403,22726
"P15","B","PLAY",724,398,22757
"P15","B","PLAY",726,399,22789
"P15","B","PLAY",734,403,22820
"P15","B","PLAY",726,399,22852
"P15","B","PLAY",732,408,22886
"P15","B","PLAY",725,402,22919
"P15","B","PLAY",724,403,22950
"P15","B","PLAY",689,409,22980
"P15","B","PLAY",700,407,23011
"P15","B","PLAY",699,397,23042
"P15","B","PLAY",702,400,23074
"P15","B","PLAY",694,401,23105
"P15","B","PLAY",684,402,23136
"P15","B","PLAY",687,396,23167
"P15","B","PLAY",696,398,23197
"P15","B","PLAY",697,397,23228
"P15","B","PLAY",701,399,23259
"P15","B","PLAY",693,390,23289
"P15","B","PLAY",696,394,23320
"P15","B","PLAY",691,398,23350
"P15","B","PLAY",700,390,23380
"P15","B","PLAY",697,398,23411
"P15","B","PLAY",703,408,23445
"P15","B","PLAY",700,396,23476
"P15","B","PLAY",691,395,23507
"P15","B","PLAY",699,390,23538
"P15","B","PLAY",704,397,23568
"P15","B","PLAY",702,394,23598
"P15","B","PLAY",700,397,23629
"P15","B","PLAY",690,409,23660
"P15","B","PLAY",698,386,23690
"P15","B","PLAY",701,389,23721
"P15","B","PLAY",704,397,23751
"P15","B","PLAY",700,390,23782
"P15","B","PLAY",706,393,23813
"P15","B","PLAY",707,394,23843
"P15","B","PLAY",693,393,23874
"P15","B","PLAY",701,394,23904
"P15","B","PLAY",709,389,23936
"P15","B","PLAY",695,398,23966
"P15","B","PLAY",748,405,24000
"P15","B","PLAY",756,398,24031
"P15","B","PLAY",747,402,24063
"P15","B","PLAY",754,402,24094
"P15","B","PLAY",751,402,24125
"P15","B","PLAY",757,400,24156
"P15","B","PLAY",755,402,24187
"P15","B","PLAY",756,403,24219
"P15","B","PLAY",754,411,24250
"P15","B","PLAY",752,403,24281
"P15","B","PLAY",756,398,24313
"P15","B","PLAY",755,401,24344
"P15","B","PLAY",753,403,24376
"P15","B","PLAY",753,401,24407
"P15","B","PLAY",754,396,24438
"P15","B","PLAY",757,403,24469
"P15","B","PLAY",750,403,24499
"P15","B","PLAY",751,383,24530
"P15","B","PLAY",755,397,24564
"P15","B","PLAY",753,393,24595
"P15","B","PLAY",754,395,24626
"P15","B","PLAY",756,402,24657
"P15","B","PLAY",755,398,24688
"P15","B","PLAY",755,395,24718
"P15","B","PLAY",755,395,24750
"P15","B","PLAY",752,409,24782
"P15","B","PLAY",754,393,24814
"P15","B","PLAY",762,390,24845
"P15","B","PLAY",755,394,24877
"P15","B","PLAY",758,399,24910
"P15","B","PLAY",750,392,24942
"P15","B","PLAY",752,394,24973
"P15","B","PLAY",755,400,25005
"P15","B","PLAY",755,385,25036
"P15","B","PLAY",757,396,25068
"P15","B","PLAY",758,401,25101
"P15","B","PLAY",754,393,25136
"P15","B","PLAY",750,358,25169
"P15","B","PLAY",752,354,25201
"P15","B","PLAY",752,368,25233
"P15","B","PLAY",754,353,25265
"P15","B","PLAY",752,368,25297
"P15","B","PLAY",752,359,25329
"P15","B","PLAY",756,359,25361
"P15","B","PLAY",761,356,25394
"P15","B","PLAY",753,364,25426
"P15","B","PLAY",753,364,25458
"P15","B","PLAY",757,358,25491
"P15","B","PLAY",760,361,25522
"P15","B","PLAY",761,355,25555
"P15","B","PLAY",757,364,25587
"P15","B","PLAY",766,357,25619
"P15","B","PLAY",757,348,25651
"P15","B","PLAY",763,358,25687
"P15","B","PLAY",760,357,25720
"P15","B","PLAY",758,354,25751
"P15","B","PLAY",771,360,25783
"P15","B","PLAY",758,353,25815
"P15","B","PLAY",763,379,25846
"P15","B","PLAY",769,367,25878
"P15","B","PLAY",770,358,25909
"P15","B","PLAY",769,366,25940
"P15","B","PLAY",764,362,25971
"P15","B","PLAY",769,357,26002
"P15","B","PLAY",771,365,26033
"P15","B","PLAY",773,358,26064
